"initial_alias","converted_alias","name","description","namespace"
"TARBP2","5N8M","TARBP2","TARBP2 subunit of RISC loading complex [Source:HGNC Symbol;Acc:HGNC:11569]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARBP2","5ZAK","TARBP2","TARBP2 subunit of RISC loading complex [Source:HGNC Symbol;Acc:HGNC:11569]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARBP2","5ZAL","TARBP2","TARBP2 subunit of RISC loading complex [Source:HGNC Symbol;Acc:HGNC:11569]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARBP2","5ZAM","TARBP2","TARBP2 subunit of RISC loading complex [Source:HGNC Symbol;Acc:HGNC:11569]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARBP2","6ZBK","TARBP2","TARBP2 subunit of RISC loading complex [Source:HGNC Symbol;Acc:HGNC:11569]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","1WF0","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2CQG","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2N2C","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2N3X","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2N4G","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2N4H","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","2N4P","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","4BS2","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","4IUF","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","4Y00","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","4Y0F","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5MDI","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5MRG","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5W50","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5W52","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5W7V","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WHN","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WHP","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WIA","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WIQ","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WKB","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5WKD","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","5X4F","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6B1G","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6CF4","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6CFH","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6N37","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6N3A","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6N3B","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6N3C","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","6T4B","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","7KWZ","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TARDBP","7PY2","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TENT4B","None","None","None",""
"TIA1","2MJN","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","3BS9","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","5ITH","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","5O2V","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","5O3J","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIA1","6ELD","TIA1","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIAL1","1X4G","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIAL1","2CQI","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIAL1","2DH7","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1A1U","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1AIE","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1C26","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1DT7","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1GZH","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1H26","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1HS5","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1JSP","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1KZY","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1MA3","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1OLG","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1OLH","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1PES","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1PET","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1SAE","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1SAF","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1SAK","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1SAL","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1TSR","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1TUP","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1UOL","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1XQH","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1YC5","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1YCQ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1YCR","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","1YCS","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2AC0","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2ADY","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2AHI","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2ATA","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2B3G","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2BIM","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2BIN","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2BIO","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2BIP","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2BIQ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2F1X","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2FEJ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2FOJ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2FOO","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2GS0","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2H1L","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2H2D","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2H2F","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2H4F","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2H4H","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2H4J","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2H59","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2J0Z","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2J10","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2J11","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2J1W","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2J1X","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2J1Y","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2J1Z","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2J20","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2J21","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2K8F","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2L14","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2LY4","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2MEJ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2MWO","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2MWP","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2MWY","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2MZD","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2OCJ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2PCX","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2RUK","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2VUK","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2WGX","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2X0U","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2X0V","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2X0W","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2XWR","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2YBG","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2YDR","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2Z5S","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","2Z5T","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3D05","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3D06","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3D07","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3D08","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3D09","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3D0A","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3DAB","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3DAC","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3IGK","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3IGL","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3KMD","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3KZ8","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3LW1","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3OQ5","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3PDH","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3Q01","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3Q05","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3Q06","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3SAK","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3TG5","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3TS8","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","3ZME","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
